timeStep,score
0,15.128439936090109
10,17.836674302058942
20,16.74007436265324
30,14.32053504267636
40,13.73778013368664
50,13.597523491344834
60,15.771229145571986
70,13.972821933755933
80,13.185187422405502
90,14.367458509299741
100,12.007986076696865
110,13.362170558090344
120,13.82728630336897
130,12.731343332899648
140,12.17026695576504
150,13.473012320029678
160,13.786360125325045
170,12.971452667042959
180,13.911387187509932
190,14.817958922582436
200,14.344533770518494
210,15.297599819165336
220,13.441793931288734
230,12.462770190387646
240,12.01817772427736
250,11.94433755954682
260,11.895369760567958
270,14.964245764431926
280,14.236673893586985
290,13.699696467314368
300,15.57396158112001
310,13.636145519912276
320,12.381078902462558
330,13.74889990664851
340,13.575576732645484
350,13.436948406245083
360,14.634372009249251
370,11.891894782532331
380,14.260256614146881
390,14.204751567303308
400,11.8497643600917
410,9.143019684090985
420,10.350627738630001
430,10.506912297500289
440,11.274186299362126
450,11.272273513220707
460,10.872646119657665
470,11.557817033479143
480,13.307921646238837
490,13.899325283754052
500,13.825224276911344
510,12.541730740579823
520,11.674176351688457
530,12.845863840172983
540,11.724307443480052
550,10.6303302312582
560,11.87486327845946
570,10.581240031603553
580,10.27193035828917
590,11.168681531866522
600,10.851237041566328
610,9.905208603247965
620,10.782970067709847
630,11.711601222229914
640,11.99203882916575
650,12.132338756275242
660,10.853198935819188
670,11.710898723311168
680,11.29095813239112
690,10.758979060665286
700,10.550751686320964
710,9.528597281871972
720,8.873738101354752
730,9.405607400774324
740,8.852272106449325
750,8.861772499190081
760,9.542711388337462
770,9.897320824662962
780,9.772614991971068
790,10.362372539140619
800,12.025771469823079
810,10.704563163482634
820,10.963629583943963
830,11.747064865607161
840,11.993895779601612
850,10.98957533844814
860,13.294633246450847
870,13.563838602041917
880,13.869592415016044
890,12.493518920653477
900,12.035000032569323
910,10.053103573018019
920,12.367164084212035
930,11.136799557807821
940,10.51293934002157
950,10.833309784385342
960,10.059622653030504
970,10.904106250573811
980,10.800371484487556
990,10.42784813390183
1000,10.89414711033356
1010,10.615180398220172
1020,10.68858505987986
1030,11.641679860713412
1040,11.120065577542144
1050,10.308538995235425
1060,9.607411870940894
1070,10.196090221888632
1080,10.236265239224672
1090,10.329684464087359
1100,10.176710479262237
1110,9.987016195611258
1120,9.968536448806141
1130,9.431745874111156
1140,9.502535798378613
1150,9.483310468119555
1160,11.124834774993392
1170,10.671098426229348
1180,10.286528561133144
1190,10.54872949014287
1200,10.312080430708068
1210,10.285000843386841
1220,9.867007683936535
1230,11.245924888382616
1240,10.582338123672278
1250,11.229433751905638
1260,11.219595375508083
1270,11.072826486935414
1280,11.28074331885155
1290,10.9473667273616
1300,10.131427034446121
1310,10.272703666544409
1320,10.710247430463047
1330,10.02474724597209
1340,11.086416483690554
1350,10.266216889175341
1360,9.644635239731507
1370,9.103727259230636
1380,9.591599412353075
1390,9.168220318900577
1400,9.88693626250508
1410,9.93630554002252
1420,9.28436223203234
1430,8.815882572407345
1440,8.921811741673174
1450,8.760532347037023
1460,8.354323676850994
1470,8.767300137027652
1480,8.955283440916748
1490,8.96750608203398
1500,8.893239959335459
1510,8.893239959335459
1520,8.882607265233938
1530,9.548296218055741
1540,9.472398097278159
1550,9.94452310602503
1560,9.97501756442607
1570,10.14296531139218
1580,9.625733672560091
1590,9.551802684509063
1600,9.551802684509063
1610,9.97094982488702
1620,9.977950884216655
1630,9.987721006973166
1640,9.987721006973166
1650,10.035744731224424
1660,9.93542043943413
1670,9.931215862401164
1680,9.783749765311606
1690,9.688293980733777
1700,9.553424639007421
1710,9.76764547338408
1720,9.984823571281346
1730,9.083648315929379
1740,8.865698099857658
1750,8.854898135915002
1760,8.584301895465405
1770,8.581520827269548
1780,8.56278985782397
1790,8.577127150280758
1800,8.577127150280758
1810,8.58884085275077
1820,8.729198347238802
1830,8.663293111604252
1840,8.631969361165854
1850,9.019706866777385
1860,9.224916080723133
1870,8.819313662844676
1880,8.836025385423365
1890,8.781369668520263
1900,8.90456704943255
1910,8.611664838570848
1920,8.602954667749358
1930,8.602954667749358
1940,8.873909063067998
1950,8.823852152088447
1960,9.148847168054576
1970,9.148847168054576
1980,9.159532939861096
1990,8.689973584971371
2000,8.334157822027407
2010,8.147362171916612
2020,8.147362171916612
2030,8.532091024916234
2040,8.375539691652559
2050,8.35286415515695
2060,8.35955674868029
2070,8.4241424955943
2080,8.56762210315687
2090,8.139438161698646
2100,8.117353031138222
2110,8.123595488120921
2120,8.357277673230868
2130,8.412271409253465
2140,8.10873372887233
2150,8.10873372887233
2160,8.100044223244069
2170,7.703601929117002
2180,7.644823369496071
2190,7.495268690344861
2200,7.495268690344861
2210,7.495268690344861
2220,7.580744467111368
2230,7.587901085091306
2240,7.5868892517021465
2250,7.53034103991448
2260,7.49525017080931
2270,7.49525017080931
2280,7.49525017080931
2290,7.49525017080931
2300,7.826741103678914
2310,7.842977262422826
2320,7.667029530717297
2330,7.57463051194079
2340,7.582549646243319
2350,7.684875556239581
2360,7.659467729792597
2370,7.650977942334629
2380,7.751784514581877
2390,7.751784514581877
2400,7.831216037448959
2410,7.759059229376601
2420,7.961490044639506
2430,7.92452632405586
2440,7.887847799239002
2450,7.883613405714206
2460,7.923110191136937
2470,7.923110191136937
2480,7.923110191136937
2490,7.871279799206571
2500,7.96523571724522
2510,7.860501678596514
2520,7.860501678596514
2530,7.828930270134072
2540,7.81478682852339
2550,7.861998254968788
2560,7.915035096546362
2570,7.883087142695026
2580,7.898591939491534
2590,7.898591939491534
2600,7.898591939491534
2610,7.898591939491534
2620,7.898591939491534
2630,7.859095154068803
2640,7.930868624712786
2650,7.830545986399324
2660,7.830545986399324
2670,7.830545986399324
2680,7.893921092836231
2690,7.901600668523033
2700,8.103741044616154
2710,8.099864339226684
2720,8.030414995276535
2730,8.030414995276535
2740,8.069805952183758
2750,8.069805952183758
2760,8.069805952183758
2770,8.090601380784598
2780,8.227490531981234
2790,8.235430653984038
2800,8.246185230329077
2810,8.246185230329077
2820,8.09848817152756
2830,7.947267251853351
2840,7.947267251853351
2850,7.95183209590951
2860,7.973963626097456
2870,7.902594800491869
2880,7.87868416191229
2890,7.894940135034555
2900,7.8346718971908285
2910,7.837827874176074
2920,7.837827874176074
2930,7.7989605091652905
2940,7.7989605091652905
2950,7.595746453890356
2960,7.595746453890356
2970,7.595746453890356
2980,7.549840703270299
2990,7.51362282724836
3000,7.51362282724836
3010,7.51362282724836
3020,7.426751613609804
3030,7.426751613609804
3040,7.4192483257559445
3050,7.212241239405722
3060,7.258223480526289
3070,7.260364603269986
3080,7.142241285156447
3090,7.133293405522878
3100,7.133293405522878
3110,7.129216880023754
3120,7.129216880023754
3130,7.1092746162210005
3140,7.1092746162210005
3150,7.107760193910028
3160,7.107760193910028
3170,7.078484070921041
3180,7.09951319217629
3190,7.09951319217629
3200,7.09951319217629
3210,7.09951319217629
3220,7.097555100645804
3230,7.128345645945767
3240,7.128345645945767
3250,7.130303737476249
3260,7.128770954465994
3270,7.128770954465994
3280,7.165281605887138
3290,7.217416757626458
3300,7.217416757626458
3310,7.196967604909682
3320,7.196967604909682
3330,7.194003752891615
3340,7.174641974117155
3350,7.174641974117155
3360,7.174641974117155
3370,7.096598716166941
3380,7.062283485879047
3390,7.078573917094641
3400,7.078573917094641
3410,7.088796205733161
3420,7.088796205733161
3430,7.088796205733161
3440,7.088796205733161
3450,7.088796205733161
3460,7.078965431965084
3470,7.068743143326565
3480,7.068743143326565
3490,7.068743143326565
3500,7.077374156416674
3510,7.038475644580469
3520,7.038475644580469
3530,7.038475644580469
3540,7.038475644580469
3550,7.038475644580469
3560,7.0298446314903575
3570,7.043378816128651
3580,7.043378816128651
3590,7.041420724598168
3600,7.041420724598168
3610,7.057711155813762
3620,7.057711155813762
3630,7.057711155813762
3640,7.067933444452282
3650,7.089564717208945
3660,7.055368044248594
3670,7.045145755610075
3680,7.045145755610075
3690,7.091343962957932
3700,7.091343962957932
3710,7.017083974995299
3720,7.002335157145873
3730,7.002335157145873
3740,7.002335157145873
3750,6.96676787945042
3760,6.96676787945042
3770,6.9703705888302085
3780,6.967029962697599
3790,6.967029962697599
3800,6.967029962697599
3810,6.967029962697599
3820,6.967029962697599
3830,6.967029962697599
3840,6.9703705888302085
3850,6.959616012485169
3860,6.959616012485169
3870,6.959616012485169
3880,6.959616012485169
3890,6.959616012485169
3900,6.959616012485169
3910,6.974154764016487
3920,7.0206734754763716
3930,7.019159053165399
3940,7.019159053165399
3950,7.019159053165399
3960,7.019159053165399
3970,7.019159053165399
3980,7.019159053165399
3990,7.0037103172306345
4000,7.0037103172306345
4010,7.005224739541607
4020,7.005224739541607
4030,7.005224739541607
4040,7.0037103172306345
4050,7.0037103172306345
4060,7.0037103172306345
4070,7.003621258112965
4080,6.986509761638332
4090,6.986509761638332
4100,6.9937628833405965
4110,6.9937628833405965
4120,6.983008306995558
4130,6.983008306995558
4140,6.983008306995558
4150,6.983008306995558
4160,6.983008306995558
4170,6.966958193056814
4180,6.966958193056814
4190,6.966958193056814
4200,6.966958193056814
4210,6.966958193056814
4220,6.966958193056814
4230,6.966958193056814
4240,6.966958193056814
4250,6.966958193056814
4260,6.968472615367786
4270,6.968472615367786
4280,6.968472615367786
4290,6.968472615367786
4300,6.968472615367786
4310,6.968472615367786
4320,6.968472615367786
4330,6.968472615367786
4340,6.968472615367786
4350,6.960969327513925
4360,6.960969327513925
4370,6.960969327513925
4380,6.960969327513925
4390,6.960969327513925
4400,6.975505019141697
4410,6.975505019141697
4420,6.9629563598457285
4430,6.9629563598457285
4440,6.9629563598457285
4450,6.9629563598457285
4460,6.959454905202954
4470,6.959454905202954
4480,6.977712769401853
4490,6.977712769401853
4500,6.977712769401853
4510,6.981214224044627
4520,6.977712769401853
4530,6.977712769401853
4540,6.977712769401853
4550,6.977712769401853
4560,6.977712769401853
4570,6.977712769401853
4580,6.977712769401853
4590,6.977712769401853
4600,6.977712769401853
4616,13.04174598031921
4626,15.401658023887846
4636,15.812394230866555
4646,15.159031980198291
4656,14.732984707711344
4666,17.53708326358173
4676,14.696209421959544
4686,14.13033359013045
4696,12.22830216767665
4706,11.870554808086109
4716,12.363856920494845
4726,12.496673219724736
4736,11.34084772350703
4746,10.476969665804459
4756,12.145983317401859
4766,12.807676340166976
4776,12.343719017606153
4786,12.970537265065278
4796,11.226178359842544
4806,11.95984417437596
4816,12.707984463874805
4826,12.47495868782268
4836,10.966697379655107
4846,11.85291926100471
4856,13.06209184230334
4866,13.319887988046217
4876,15.20031974981348
4886,13.31550570139519
4896,13.86580129119503
4906,13.78834586759597
4916,14.64675396422273
4926,13.915889645132097
4936,14.80675195681358
4946,11.05365266086148
4956,11.677244910899297
4966,12.394705843909216
4976,13.410936901632455
4986,12.220318380917039
4996,11.300288806333649
5006,9.40655889712679
5016,8.972569065282912
5026,10.094658673121367
5036,8.931981695691192
5046,10.405958183470464
5056,10.989873251974757
5066,10.423330535241536
5076,9.471414079145331
5086,8.338761488234045
5096,8.572310170317307
5106,8.66353168492463
5116,9.747774553193572
5126,9.537661538266228
5136,9.464566911074488
5146,7.919123082920753
5156,7.563030057723208
5166,6.975556030031996
5176,7.9396928370891
5186,7.895555866259764
5196,7.997396232920071
5206,7.869478497670842
5216,8.373571818410412
5226,9.666943160474036
5236,9.546187367879341
5246,9.941816755897266
5256,9.724797204209489
5266,10.031459922976394
5276,9.492842715833909
5286,10.50614947893226
5296,8.907347503131321
5306,8.37223432507509
5316,8.888806836266907
5326,9.00836642729427
5336,9.445091154624073
5346,9.445091154624073
5356,9.878266740346586
5366,9.45054265932114
5376,9.744414077989196
5386,9.334883229658383
5396,8.963773631854012
5406,8.544485194639172
5416,8.936201661291433
5426,10.03488415605155
5436,9.493549956836954
5446,9.587908161038133
5456,9.114746763687503
5466,8.724653345872929
5476,8.806798962838036
5486,10.63597324176694
5496,11.154000892569623
5506,10.88603792084075
5516,9.308905319885618
5526,8.948806637995329
5536,8.895527826377391
5546,9.013650413444747
5556,8.177206172320927
5566,7.331729930403816
5576,9.08831069484935
5586,11.20328491674736
5596,10.993526144928044
5606,11.612235365588173
5616,11.432883798451451
5626,8.173197304126493
5636,7.911085343748684
5646,7.859299194473407
5656,7.95525600141984
5666,7.68054499210741
5676,8.330944435457441
5686,9.354284626842992
5696,8.974615190138007
5706,7.841384625733092
5716,7.841384625743834
5726,8.109347598271489
5736,9.10128236053479
5746,9.145419331311928
5756,9.145419331407545
5766,9.14541933142475
5776,9.499070545755455
5786,7.483588070604041
5796,7.48358807045512
5806,8.799964498950454
5816,8.799964499277957
5826,8.799964499287695
5836,9.795213103265738
5846,8.922370267970027
5856,7.648366589677817
5866,7.64836658968759
5876,7.64836658968397
5886,7.857795376073744
5896,7.903517985515078
5906,7.9994747924536345
5916,8.070817328403422
5926,7.290375015347703
5936,7.2305952197500645
5946,7.077634071006102
5956,7.077634071006102
5966,7.049283813730626
5976,6.989504018223114
5986,7.1328420961873755
5996,6.809312357473472
6006,6.60232538188439
6016,6.766524903993959
6026,6.4213780502560445
6036,6.421378050222078
6046,6.421378050222078
6056,6.3628438641377265
6066,6.335627354987805
6076,6.335627354987805
6086,6.335627354987805
6096,6.3941615410790105
6106,6.27462336417709
6116,6.326512677496915
6126,6.2515609010233755
6136,6.2515609010233755
6146,6.405918216939294
6156,6.107995137738434
6166,6.107995137724377
6176,6.895823286683888
6186,7.211194957773164
6196,7.442121474751751
6206,7.073470992027432
6216,7.073470992028357
6226,7.045120734753136
6236,6.826715664807187
6246,6.6197286891586
6256,5.674270425831305
6266,5.831510181219785
6276,5.803159923946278
6286,5.803159923946278
6296,5.803159924124074
6306,5.8031599241246
6316,6.341286848611583
6326,6.34128684861141
6336,6.387221985795997
6346,6.121797492816044
6356,5.579279445206771
6366,5.794210658987792
6376,5.733206668188445
6386,5.786485480098089
6396,5.854651295428114
6406,5.738080538189538
6416,5.638879430829528
6426,5.566288058669381
6436,5.566288058669381
6446,5.537937801396948
6456,5.358586234239588
6466,5.35858623424123
6476,5.567196274326245
6486,5.567196274326245
6496,5.54809624152719
6506,5.768081135213048
6516,5.768081135211917
6526,5.815633000347815
6536,5.815633000336396
6546,5.510504185371625
6556,5.450724389713539
6566,5.50629115614576
6576,5.50629115614576
6586,5.593175599502996
6596,5.222507783152733
6606,5.223753392600271
6616,5.223753392600271
6626,5.223753392600271
6636,5.223753392737561
6646,5.223753392734242
6656,5.223753392734242
6666,5.168186626165594
6676,5.139836368892765
6686,5.139836368892765
6696,5.146337352784421
6706,5.242294159848245
6716,5.242294159848245
6726,5.242294159848245
6736,5.242294159848245
6746,5.242294159842213
6756,5.270644417115466
6766,5.242294159842246
6776,5.242294159841721
6786,5.242294159841721
6796,5.281715471948005
6806,5.327438081390721
6816,5.327438081390721
6826,5.327438081390721
6836,5.327438081390721
6846,5.327438081390721
6856,5.38597226747571
6866,5.327438081394258
6876,5.669498131205287
6886,5.669498131205287
6896,5.623775521762062
6906,5.623775521762062
6916,5.898486531348418
6926,6.1559512623560675
6936,6.155951262357497
6946,6.201673871783582
6956,6.201673871783582
6966,6.201673871783582
6976,6.232991548722607
6986,6.182353594052831
6996,6.106326342967949
7006,5.664863121566941
7016,5.577978678262442
7026,5.370991702686347
7036,5.2642651023533515
7046,5.264265102398176
7056,5.264265102398176
7066,5.264265102398176
7076,5.084913535240916
7086,5.0849135351978205
7096,5.084913535186401
7106,5.084913535185877
7116,5.084913535185607
7126,5.026379349091928
7136,4.986958037354736
7146,4.980457053484349
7156,4.980457053484349
7166,4.9804570534850425
7176,4.920677257965819
7186,4.920677257965819
7196,5.106529809001687
7206,5.106529809010889
7216,5.106529809000831
7226,5.106529809000831
7236,5.10652980898195
7246,4.907846050807743
7256,4.953568660249033
7266,4.953568660266551
7276,5.049525467325493
7286,5.049525467325493
7296,5.049525467325493
7306,5.01210284635945
7316,4.953568660273088
7326,4.953568660269135
7336,4.953568660269135
7346,4.907846050824935
7356,4.9663802369110295
7366,4.9663802369110295
7376,4.9663802369110295
7386,4.9663802369110295
7396,4.95987925296736
7406,4.95987925296736
7416,4.959879252966318
7426,4.780527685812178
7436,4.780527685812178
7446,4.780527685812178
7456,4.780527685812576
7466,4.78052768582181
7476,4.780527685818574
7486,4.780527685764379
7496,4.909415107011015
7506,4.909415107011015
7516,4.909415107011015
7526,4.955137716451531
7536,4.955137716463223
7546,4.72199349977833
7556,4.72199349977833
7566,4.72199349977833
7576,4.7219934997781206
7586,4.7219934997781206
7596,4.721993499780926
7606,4.721993499784776
7616,4.7219934997794555
7626,4.72199349977665
7636,4.72199349977665
7646,4.72199349977665
7656,4.721993499781543
7666,4.721993499773907
7676,4.721993499773907
7686,4.721993499773907
7696,4.721993499773651
7706,4.721993499773651
7716,4.721993499773651
7726,4.780527685829966
7736,4.780527685829966
7746,4.721993499744792
7756,4.721993499744792
7766,4.721993499744792
7776,4.721993499713023
7786,4.721993499713023
7796,4.721993499713023
7806,4.721993499713023
7816,4.721993499713023
7826,4.721993499718993
7836,4.721993499718993
7846,4.721993499718993
7856,4.780527685755849
7866,4.780527685755849
7876,4.875158722522899
7886,4.875158722522899
7896,4.846808465250926
7906,4.787028669731923
7916,4.787028669731923
7926,4.78702866973829
7936,4.78702866973829
7946,4.7870286697385
7956,4.787028669738266
7966,4.787028669738266
7976,4.787028669738266
7986,4.787028669738266
7996,4.787028669738266
8006,4.787028669738266
8016,4.787028669738266
8026,4.787028669738266
8036,4.787028669738266
8046,4.846808465250038
8056,4.846808465250038
8066,4.846808465259231
8076,4.846808465259231
8086,4.787028669740398
8096,4.7870286697464115
8106,4.7870286697464115
8116,4.7870286697464115
8126,4.787028669755079
8136,4.787028669755079
8146,4.728494483663147
8156,4.728494483663147
8166,4.721993499785486
8176,4.7219934997824
8186,4.7219934997824
8196,4.7219934997824
8206,4.7219934997824
8216,4.7219934997824
8226,4.721993499778574
8236,4.721993499778574
8246,4.721993499778574
8256,4.721993499781846
8266,4.721993499781846
8276,4.721993499751617
8286,4.721993499751617
8296,4.721993499751617
8306,4.721993499751617
8316,4.721993499751617
8326,4.721993499768038
8336,4.721993499768038
8346,4.721993499768038
8356,4.721993499768038
8366,4.721993499768038
8376,4.7219934997618624
8386,4.721993499775669
8396,4.721993499775669
8406,4.721993499762652
8416,4.721993499762652
8426,4.721993499774071
8436,4.721993499774071
8446,4.721993499773282
8456,4.721993499773282
8466,4.721993499773282
8476,4.7219934997618624
8486,4.7219934997618624
8496,4.7219934997840545
8506,4.7219934997840545
8516,4.721993499772635
8526,4.721993499772635
8536,4.721993499772635
8546,4.721993499772635
8556,4.721993499774711
8566,4.721993499774711
8576,4.721993499774795
8586,4.721993499777561
8596,4.721993499798294
8606,4.721993499798294
8616,4.721993499798294
8626,4.721993499798294
8636,4.721993499783474
8646,4.721993499764593
8656,4.721993499764593
8666,4.721993499764593
8676,4.721993499764684
8686,4.721993499764684
8696,4.721993499719574
8706,4.72199349971751
8716,4.72199349971751
8726,4.72199349971751
8736,4.721993499717722
8746,4.721993499778907
8756,4.721993499778907
8766,4.721993499781713
8776,4.721993499781561
8786,4.721993499781561
8796,4.721993499781561
8806,4.721993499778756
8816,4.721993499778756
8826,4.721993499780818
8836,4.721993499781452
8846,4.721993499781452
8856,4.721993499781452
8866,4.721993499781385
8876,4.721993499777047
8886,4.721993499776835
8896,4.7219934997860715
8906,4.77756026620783
8916,4.777560266212167
8926,4.72199349979027
8936,4.72199349979027
8946,4.72199349979027
8956,4.72199349979027
8966,4.72199349979027
8976,4.721993499729085
8986,4.721993499729085
8996,4.721993499730976
9006,4.721993499730976
9016,4.721993499730976
9026,4.721993499730976
9036,4.721993499730976
9046,4.721993499730976
9056,4.721993499730976
9066,4.721993499731092
9076,4.721993499731092
9086,4.721993499731744
9096,4.721993499731744
9106,4.721993499729566
9116,4.721993499729566
9126,4.7219934997288
9136,4.7219934997288
9146,4.72199349972861
9156,4.72199349972861
9166,4.7219934997288
9176,4.7219934997288
9186,4.7219934997288
9196,4.72199349972851
9206,4.72199349972851
9222,14.58320917860693
9232,17.667261831896376
9242,17.813926070950846
9252,16.702257797053846
9262,15.376211678404212
9272,15.365081914203909
9282,14.982239681757243
9292,13.48587309460015
9302,12.956641788983205
9312,12.956641789398777
9322,14.406459424027322
9332,13.284344194436759
9342,14.116247484437174
9352,12.720975897007913
9362,14.10394317108804
9372,13.607529491838752
9382,16.12981351636667
9392,13.903639985969805
9402,14.737781737134217
9412,9.743396888831187
9422,10.197243159578317
9432,11.812924217769034
9442,12.62624240582612
9452,12.30540266911546
9462,13.506207220442032
9472,14.990125859555091
9482,12.479114063874048
9492,10.996345732576577
9502,11.534702433791
9512,11.024084252462293
9522,9.933806682531038
9532,11.401920527235744
9542,10.521657913539583
9552,9.996960929076943
9562,10.036420673681304
9572,10.05255814463112
9582,11.149422480653923
9592,8.84666617406909
9602,9.133862101697494
9612,11.003650709203903
9622,12.0309165945976
9632,12.56857072969191
9642,14.970812564072158
9652,12.675723446351924
9662,12.675723446351924
9672,13.545332186587629
9682,13.501197139498624
9692,13.14575037342312
9702,13.467834707533607
9712,12.460632127701421
9722,12.273210520554473
9732,12.273210521137196
9742,13.66062266900264
9752,11.379876262189423
9762,13.332850453792112
9772,11.606809749108596
9782,12.497061373799754
9792,12.77177238266831
9802,12.50113915886462
9812,12.539200978634689
9822,10.473976105139185
9832,9.872491057702776
9842,10.100063989822344
9852,11.268898635483286
9862,11.57280055267026
9872,11.72703641182794
9882,10.300881189987672
9892,10.056493552674114
9902,11.051867966277547
9912,9.171460909744091
9922,10.029315433471357
9932,8.988627630607521
9942,9.014661111252625
9952,9.014661111252625
9962,9.854777410846587
9972,9.35539974924078
9982,9.593785567006957
9992,10.152865168345773
10002,8.572440062249356
10012,8.402106561298696
10022,9.196887139096228
10032,10.674665618252497
10042,10.359804399521758
10052,9.269906793327792
10062,9.752605900026623
10072,8.77929746864356
10082,9.07316888774395
10092,9.081065119038529
10102,9.15786151637812
10112,9.337213083501913
10122,9.120193531959499
10132,10.224362612571149
10142,10.545200145949538
10152,11.064279730281175
10162,10.622142355723874
10172,11.753927143492827
10182,11.675449133692693
10192,10.975905311022101
10202,11.24087482340997
10212,11.855194008975829
10222,10.709345837187268
10232,10.641739286849598
10242,10.530709118292386
10252,10.230141920303991
10262,10.230141920451404
10272,11.30834656190335
10282,11.295747512945422
10292,9.798071860779226
10302,10.19076986533473
10312,10.094813058563714
10322,10.524201055461402
10332,10.565934455090506
10342,10.634100270552755
10352,10.543437959885926
10362,10.554329789406808
10372,10.212269739614692
10382,9.255520468877295
10392,9.591235468876995
10402,9.64976965494838
10412,10.581266961002335
10422,10.169081560764418
10432,9.504332040471356
10442,9.981368458850707
10452,9.082773040431139
10462,8.774994510000576
10472,9.119466257992757
10482,9.063899491547884
10492,8.633709388816682
10502,8.159356814911318
10512,8.159356814911318
10522,8.120135189364225
10532,7.903115637753609
10542,7.903115637753609
10552,7.961649823742197
10562,8.148766762426911
10572,8.28742772330958
10582,8.28742772316561
10592,8.28742772316561
10602,8.287427723148605
10612,8.334979588448434
10622,8.517798639701907
10632,8.517798639701907
10642,8.664462878584052
10652,8.664462878439231
10662,8.988384548840298
10672,8.759396148940255
10682,8.357205731416304
10692,8.150218755857393
10702,8.45794777838166
10712,8.160062912934956
10722,7.77675337850812
10732,7.716973582993608
10742,8.101673282272417
10752,8.014788838849984
10762,8.014788838849984
10772,8.21347259708938
10782,9.193466293834552
10792,9.851747002442306
10802,9.399023965686942
10812,9.228657847995358
10822,9.200307590705306
10832,8.012066578155725
10842,8.579060873247704
10852,8.585561857028418
10862,8.440638140306218
10872,7.902278347222611
10882,7.87867934348267
10892,7.888711919532468
10902,7.94427868604999
10912,8.491607478358357
10922,8.431827682836904
10932,8.431827682836865
10942,8.475964653667125
10952,8.798463118496512
10962,8.520439575877152
10972,8.58144356688782
10982,8.248160210305496
10992,8.042232502693395
11002,8.573430471248837
11012,8.573430471239618
11022,8.278313442906061
11032,8.306104434545608
11042,8.219219991247474
11052,7.951257018775302
11062,8.229809693289132
11072,8.069604595047654
11082,8.069604595030784
11092,8.102167881450779
11102,8.157734647779488
11112,7.650971726997415
11122,8.00706475214481
11132,8.00706475214481
11142,7.595404960645152
11152,7.699376668895901
11162,7.460245306271463
11172,7.356273597993423
11182,7.356273597993423
11192,7.356273597993423
11202,7.61640981610126
11212,7.260316790796698
11222,7.413277939505493
11232,7.425876988541663
11242,7.425876988540684
11252,7.151165979237008
11262,7.210945774755618
11272,7.210945774755618
11282,7.383828355745844
11292,7.563179922857072
11302,7.563179922899388
11312,7.611584864905418
11322,7.5156280578110675
11332,7.388799481265202
11342,6.978373601641511
11352,7.301903340544043
11362,7.185332583386711
11372,6.9173696109275
11382,6.917369610945645
11392,7.1615438203140505
11402,7.1615438203140505
11412,7.308208059104224
11422,7.220078006328812
11432,7.207478957422589
11442,7.2684829482255635
11452,7.051463396551745
11462,6.944736796376977
11472,6.944736796385697
